Nieprzetłumaczone wpisy PL w units-stats (EN == PL)
file | unit | field | value
lizardmen-stats.json | Troglodon | specialRules_pl | Groza
ogre-kingdoms-stats.json | Bruiser | specialRules_pl | Szarża Byka
ogre-kingdoms-stats.json | Firebelly | specialRules_pl | Błogosławieństwa Boga Wulkanu
ogre-kingdoms-stats.json | Firebelly | specialRules_pl | Płonące Ataki
ogre-kingdoms-stats.json | Giant | specialRules_pl | Groza
ogre-kingdoms-stats.json | Gnoblar Fighters | specialRules_pl | W Dużej Mierze Nieistotni
ogre-kingdoms-stats.json | Gnoblar Trappers | specialRules_pl | W Dużej Mierze Nieistotni
ogre-kingdoms-stats.json | Gnoblar Trappers | specialRules_pl | Pułapki i Sidła
ogre-kingdoms-stats.json | Gorger | specialRules_pl | Nienasycony Głód
ogre-kingdoms-stats.json | Mournfang Cavalry | specialRules_pl | Szarża Mournfanga
ogre-kingdoms-stats.json | Stonehorn | specialRules_pl | Groza
ogre-kingdoms-stats.json | Stonehorn | specialRules_pl | Grzmiąca Szarża
ogre-kingdoms-stats.json | Stonehorn Riders | specialRules_pl | Howdah
ogre-kingdoms-stats.json | Stonehorn Riders | specialRules_pl | Groza
ogre-kingdoms-stats.json | Stonehorn Riders | specialRules_pl | Grzmiąca Szarża
ogre-kingdoms-stats.json | Thundertusk | specialRules_pl | Drętwiejący Chłód
ogre-kingdoms-stats.json | Thundertusk | specialRules_pl | Groza
ogre-kingdoms-stats.json | Thundertusk Riders | specialRules_pl | Howdah
ogre-kingdoms-stats.json | Thundertusk Riders | specialRules_pl | Drętwiejący Chłód
ogre-kingdoms-stats.json | Thundertusk Riders | specialRules_pl | Groza
ogre-kingdoms-stats.json | Tyrant | specialRules_pl | Szarża Byka
ogre-kingdoms-stats.json | Yhetees | specialRules_pl | Drętwiejący Chłód
orc-and-goblins-tribe-stats.json | Arachnarok Spider | equipment_pl | Trujący wytrysk
orc-and-goblins-tribe-stats.json | Arachnarok Spider | specialRules_pl | Howdah
orc-and-goblins-tribe-stats.json | Arachnarok Spider | specialRules_pl | Groza
orc-and-goblins-tribe-stats.json | Badlands Ogre Bulls | specialRules_pl | Najemnicy
orc-and-goblins-tribe-stats.json | Black Orc Bigboss | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Black Orc Bigboss | specialRules_pl | Chłopaki
orc-and-goblins-tribe-stats.json | Black Orc Bigboss | specialRules_pl | Ignoruje Panikę
orc-and-goblins-tribe-stats.json | Black Orc Bigboss | specialRules_pl | Tłumi Impulsywność
orc-and-goblins-tribe-stats.json | Black Orc Bigboss | specialRules_pl | Waaagh!
orc-and-goblins-tribe-stats.json | Black Orc Boar Chariot | equipment_pl | Kły (Dziki Bojowe)
orc-and-goblins-tribe-stats.json | Black Orc Boar Chariot | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Black Orc Boar Chariot | specialRules_pl | Ignoruje Panikę
orc-and-goblins-tribe-stats.json | Black Orc Boar Chariot | specialRules_pl | Szarża Knura
orc-and-goblins-tribe-stats.json | Black Orc Mob | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Black Orc Mob | specialRules_pl | Chłopaki
orc-and-goblins-tribe-stats.json | Black Orc Mob | specialRules_pl | Ignoruje Panikę
orc-and-goblins-tribe-stats.json | Black Orc Mob | specialRules_pl | Tłumi Impulsywność
orc-and-goblins-tribe-stats.json | Black Orc Warboss | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Black Orc Warboss | specialRules_pl | Chłopaki
orc-and-goblins-tribe-stats.json | Black Orc Warboss | specialRules_pl | Ignoruje Panikę
orc-and-goblins-tribe-stats.json | Black Orc Warboss | specialRules_pl | Tłumi Impulsywność
orc-and-goblins-tribe-stats.json | Black Orc Warboss | specialRules_pl | Waaagh!
orc-and-goblins-tribe-stats.json | Bonegrinder Giant | equipment_pl | Maczuga Kościomiela
orc-and-goblins-tribe-stats.json | Bonegrinder Giant | specialRules_pl | Najemnicy
orc-and-goblins-tribe-stats.json | Bonegrinder Giant | specialRules_pl | Groza
orc-and-goblins-tribe-stats.json | Common Troll Mob | equipment_pl | Wymiociny trolla
orc-and-goblins-tribe-stats.json | Common Troll Mob | specialRules_pl | Głupota
orc-and-goblins-tribe-stats.json | Doom Diver Catapult | specialRules_pl | Nurek Zagłady
orc-and-goblins-tribe-stats.json | Fanatic | equipment_pl | Kula i łańcuch fanatyka
orc-and-goblins-tribe-stats.json | Fanatic | specialRules_pl | Wypuść Fanatyków!
orc-and-goblins-tribe-stats.json | Giant | specialRules_pl | Groza
orc-and-goblins-tribe-stats.json | Giant Cave Squig (Mount) | equipment_pl | Olbrzymia paszcza
orc-and-goblins-tribe-stats.json | Giant Cave Squig (Mount) | specialRules_pl | Losowy Ruch
orc-and-goblins-tribe-stats.json | Goblin Bolt Throwa | equipment_pl | Balista
orc-and-goblins-tribe-stats.json | Goblin Oddgit | specialRules_pl | Wiedza Morka
orc-and-goblins-tribe-stats.json | Goblin Oddnob | specialRules_pl | Wiedza Morka
orc-and-goblins-tribe-stats.json | Kiknik Toofsnatcha | equipment_pl | Stojak na Trofea Bossa
orc-and-goblins-tribe-stats.json | Kiknik Toofsnatcha | equipment_pl | Czachomiażdża
orc-and-goblins-tribe-stats.json | Kiknik Toofsnatcha | equipment_pl | Tarcza
orc-and-goblins-tribe-stats.json | Kiknik Toofsnatcha | specialRules_pl | Wal i Uciekaj
orc-and-goblins-tribe-stats.json | Kiknik Toofsnatcha | specialRules_pl | Skradanie się
orc-and-goblins-tribe-stats.json | Mangler Squigs | equipment_pl | Kolosalna paszcza pełna kłów
orc-and-goblins-tribe-stats.json | Mangler Squigs | specialRules_pl | Ker-splat
orc-and-goblins-tribe-stats.json | Mangler Squigs | specialRules_pl | Losowy Ruch
orc-and-goblins-tribe-stats.json | Mangler Squigs | specialRules_pl | Kolczaste Kule i Łańcuchy
orc-and-goblins-tribe-stats.json | Nasty Skulker | specialRules_pl | Skradający się Drań
orc-and-goblins-tribe-stats.json | Nasty Skulker | specialRules_pl | Uderza Pierwszy
orc-and-goblins-tribe-stats.json | Night Goblin Oddgit | specialRules_pl | Wiedza Morka
orc-and-goblins-tribe-stats.json | Night Goblin Oddnob | specialRules_pl | Wiedza Morka
orc-and-goblins-tribe-stats.json | Night Goblin Squig Herd | equipment_pl | Ogromne paszcze (Squigi)
orc-and-goblins-tribe-stats.json | Night Goblin Squig Hopper Mob | equipment_pl | Ogromne paszcze (Squigi)
orc-and-goblins-tribe-stats.json | Night Goblin Squig Hopper Mob | specialRules_pl | Losowy Ruch
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | equipment_pl | Kostur z Bagiennego Drewna
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | equipment_pl | Chochlik Wiedzy
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | equipment_pl | Szal z Trollowej Skóry
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | specialRules_pl | Przywoływacz Trolli
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | specialRules_pl | Ignoruje Panikę Goblinów
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | specialRules_pl | Chroń Bossa
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | specialRules_pl | Wysysanie Siły
orc-and-goblins-tribe-stats.json | Orc Bigboss | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Orc Bigboss | specialRules_pl | Ignoruje Panikę Goblinów
orc-and-goblins-tribe-stats.json | Orc Bigboss | specialRules_pl | Waaagh!
orc-and-goblins-tribe-stats.json | Orc Boar Boy Mob | equipment_pl | Kły (dziki)
orc-and-goblins-tribe-stats.json | Orc Boar Boy Mob | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Orc Boar Boy Mob | specialRules_pl | Ignoruje Panikę Goblinów
orc-and-goblins-tribe-stats.json | Orc Boar Boy Mob | specialRules_pl | Szarża Knura
orc-and-goblins-tribe-stats.json | Orc Boar Chariot | equipment_pl | Kły (dziki)
orc-and-goblins-tribe-stats.json | Orc Boar Chariot | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Orc Boar Chariot | specialRules_pl | Ignoruje Panikę Goblinów
orc-and-goblins-tribe-stats.json | Orc Boar Chariot | specialRules_pl | Szarża Knura
orc-and-goblins-tribe-stats.json | Orc Bully | equipment_pl | Bicz
orc-and-goblins-tribe-stats.json | Orc Bully | specialRules_pl | Zastraszanie
orc-and-goblins-tribe-stats.json | Orc Bully | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Orc Mob | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Orc Mob | specialRules_pl | Ignoruje Panikę Goblinów
orc-and-goblins-tribe-stats.json | Orc Warboss | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Orc Warboss | specialRules_pl | Ignoruje Panikę Goblinów
orc-and-goblins-tribe-stats.json | Orc Warboss | specialRules_pl | Waaagh!
orc-and-goblins-tribe-stats.json | Orc Weirdboy | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Orc Weirdboy | specialRules_pl | Ignoruje Panikę Goblinów
orc-and-goblins-tribe-stats.json | Orc Weirdboy | specialRules_pl | Wiedza Gorka
orc-and-goblins-tribe-stats.json | Orc Weirdboy | specialRules_pl | Władza Tłumu
orc-and-goblins-tribe-stats.json | Orc Weirdnob | specialRules_pl | Tasaki
orc-and-goblins-tribe-stats.json | Orc Weirdnob | specialRules_pl | Ignoruje Panikę Goblinów
orc-and-goblins-tribe-stats.json | Orc Weirdnob | specialRules_pl | Wiedza Gorka
orc-and-goblins-tribe-stats.json | Orc Weirdnob | specialRules_pl | Władza Tłumu
orc-and-goblins-tribe-stats.json | River Troll Mob | equipment_pl | Wymiociny trolla
orc-and-goblins-tribe-stats.json | River Troll Mob | specialRules_pl | Głupota
orc-and-goblins-tribe-stats.json | Snotling Pump Wagon | specialRules_pl | Losowy Ruch
orc-and-goblins-tribe-stats.json | Stone Troll Mob | equipment_pl | Wymiociny trolla
orc-and-goblins-tribe-stats.json | Stone Troll Mob | specialRules_pl | Głupota
orc-and-goblins-tribe-stats.json | Troll Hag | equipment_pl | Bagienny oddech
orc-and-goblins-tribe-stats.json | Troll Hag | equipment_pl | Wymiociny trolla
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_pl | Niewybredny Głód
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_pl | Macierzyńska Miłość
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_pl | Śliskie Nogi
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_pl | Głupota
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_pl | Groza
orc-and-goblins-tribe-stats.json | War Boar (Mount) | specialRules_pl | Szarża Knura
orc-and-goblins-tribe-stats.json | Wyvern | equipment_pl | Jadowity ogon
orc-and-goblins-tribe-stats.json | Wyvern | specialRules_pl | Groza
skaven-stats.json | Doomwheel | specialRules_pl | Miażdżąca Masa
skaven-stats.json | Doomwheel | specialRules_pl | Losowe Ataki (tylko Szczury)
skaven-stats.json | Doomwheel | specialRules_pl | Losowy Ruch
skaven-stats.json | Doomwheel | specialRules_pl | Zzzzap!
skaven-stats.json | Grey Seer | equipment_pl | K3 Żetonów Osnowokamienia
skaven-stats.json | Grey Seer | specialRules_pl | Wiedza Rogatego Szczura
skaven-stats.json | Grey Seer | specialRules_pl | Szczurza Odwaga
skaven-stats.json | Gutter Runners | specialRules_pl | Zwrotni
skaven-stats.json | Gutter Runners | specialRules_pl | Udawana Ucieczka
skaven-stats.json | Hell Pit Abomination | equipment_pl | Osnowokamienne szpony
skaven-stats.json | Hell Pit Abomination | specialRules_pl | Obrzydliwe Ataki
skaven-stats.json | Hell Pit Abomination | specialRules_pl | Losowy Ruch
skaven-stats.json | Hell Pit Abomination | specialRules_pl | Groza
skaven-stats.json | Master Assassin | specialRules_pl | Infiltracja Eshina
skaven-stats.json | Master Assassin | specialRules_pl | Zwrotni
skaven-stats.json | Master Assassin | specialRules_pl | Udawana Ucieczka
skaven-stats.json | Master Assassin | specialRules_pl | Ukryty
skaven-stats.json | Master Assassin | specialRules_pl | Szczurza Odwaga
skaven-stats.json | Night Runners | specialRules_pl | Zwrotni
skaven-stats.json | Plague Censer Bearers | equipment_pl | Kadzielnice zarazy
skaven-stats.json | Plague Furnace | equipment_pl | Piec Zarazy: Obłoki Śmierci
skaven-stats.json | Plague Furnace | specialRules_pl | Ciągnięty
skaven-stats.json | Plague Furnace | specialRules_pl | Rojące się Masy
skaven-stats.json | Plague Priest | specialRules_pl | Chmura Much
skaven-stats.json | Plague Priest | specialRules_pl | Wiedza Rogatego Szczura
skaven-stats.json | Plague Priest | specialRules_pl | Szczurza Odwaga
skaven-stats.json | Plagueclaw Catapult | equipment_pl | Katapulta Szponów Zarazy
skaven-stats.json | Poisoned Wind Globadiers | equipment_pl | Kule Trującego Wiatru
skaven-stats.json | Screaming Bell | specialRules_pl | Błogosławieństwa Rogatego Szczura
skaven-stats.json | Screaming Bell | specialRules_pl | Ciągnięty
skaven-stats.json | Screaming Bell | specialRules_pl | Rojące się Masy
skaven-stats.json | Screaming Bell | specialRules_pl | Groza
skaven-stats.json | Screaming Bell | specialRules_pl | Uderzanie w Dzwon
skaven-stats.json | Skaven Chieftain | specialRules_pl | Szczurza Odwaga
skaven-stats.json | Skaven Warlord | specialRules_pl | Szczurza Odwaga
skaven-stats.json | Stormvermin | equipment_pl | Halabardy
skaven-stats.json | Warlock Engineer | equipment_pl | K3 Żetonów Osnowokamienia
skaven-stats.json | Warlock Engineer | specialRules_pl | Wiedza Rogatego Szczura
skaven-stats.json | Warlock Engineer | specialRules_pl | Szczurza Odwaga
skaven-stats.json | Warp Lightning Cannon | equipment_pl | Armata Osnowowych Błyskawic
skaven-stats.json | Warplock Jezzails | equipment_pl | Pawiąż
skaven-stats.json | Warplock Jezzails | equipment_pl | Osnowowe jezaile
tomb-kings-of-khemri-stats.json | Arch Necrotect | equipment_pl | Bicz
tomb-kings-of-khemri-stats.json | Arch Necrotect | specialRules_pl | Nieśmiertelny Nadzorca
tomb-kings-of-khemri-stats.json | Arch Necrotect | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Casket of Souls | specialRules_pl | Miażdżący Cios
tomb-kings-of-khemri-stats.json | Casket of Souls | specialRules_pl | Przymierze Mocy
tomb-kings-of-khemri-stats.json | Casket of Souls | specialRules_pl | Nieruchomy Obiekt
tomb-kings-of-khemri-stats.json | Casket of Souls | specialRules_pl | Uwolnione Duchy
tomb-kings-of-khemri-stats.json | Casket of Souls | specialRules_pl | Wir Dusz
tomb-kings-of-khemri-stats.json | High Priest | specialRules_pl | Powstań!
tomb-kings-of-khemri-stats.json | High Priest | specialRules_pl | Klątwa Nekropoli
tomb-kings-of-khemri-stats.json | High Priest | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | High Priest | specialRules_pl | Wiedza Nehekhary
tomb-kings-of-khemri-stats.json | Khemrian Warsphinx | equipment_pl | Sfinks Wojenny: Złowrogie szpony
tomb-kings-of-khemri-stats.json | Khemrian Warsphinx | specialRules_pl | Strzały Asaph
tomb-kings-of-khemri-stats.json | Khemrian Warsphinx | specialRules_pl | Howdah
tomb-kings-of-khemri-stats.json | Khemrian Warsphinx | specialRules_pl | Groza
tomb-kings-of-khemri-stats.json | Mortuary Priest | specialRules_pl | Powstań!
tomb-kings-of-khemri-stats.json | Mortuary Priest | specialRules_pl | Klątwa Nekropoli
tomb-kings-of-khemri-stats.json | Mortuary Priest | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Mortuary Priest | specialRules_pl | Wiedza Nehekhary
tomb-kings-of-khemri-stats.json | Necrolith Bone Dragon | equipment_pl | Oddech wysuszenia
tomb-kings-of-khemri-stats.json | Necrolith Bone Dragon | specialRules_pl | Obłok Pyłu
tomb-kings-of-khemri-stats.json | Necrolith Bone Dragon | specialRules_pl | Groza
tomb-kings-of-khemri-stats.json | Necrolith Colossus | specialRules_pl | Groza
tomb-kings-of-khemri-stats.json | Necrolith Colossus | specialRules_pl | Niepohamowany Szturm
tomb-kings-of-khemri-stats.json | Necropolis Knights | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Necrosphinx | equipment_pl | Rozszczepujące ostrza
tomb-kings-of-khemri-stats.json | Necrosphinx | equipment_pl | Dekapitujący cios
tomb-kings-of-khemri-stats.json | Necrosphinx | specialRules_pl | Żniwiarz Dusz
tomb-kings-of-khemri-stats.json | Necrosphinx | specialRules_pl | Groza
tomb-kings-of-khemri-stats.json | Necrotect | equipment_pl | Bicz
tomb-kings-of-khemri-stats.json | Necrotect | specialRules_pl | Wieczny Nadzorca
tomb-kings-of-khemri-stats.json | Necrotect | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Nekaph | equipment_pl | Cep Podbitych Królów
tomb-kings-of-khemri-stats.json | Nekaph | specialRules_pl | Herold Rozpaczy
tomb-kings-of-khemri-stats.json | Nekaph | specialRules_pl | Zabójczy Cios
tomb-kings-of-khemri-stats.json | Nekaph | specialRules_pl | Zaprzysiężony Obrońca
tomb-kings-of-khemri-stats.json | Prince Apophas | equipment_pl | Rojąca się masa
tomb-kings-of-khemri-stats.json | Prince Apophas | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Prince Apophas | specialRules_pl | Groza
tomb-kings-of-khemri-stats.json | Prince Apophas | specialRules_pl | Żniwiarz Usiriana
tomb-kings-of-khemri-stats.json | Royal Herald | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Royal Herald | specialRules_pl | Zaprzysiężony Obrońca
tomb-kings-of-khemri-stats.json | Screaming Skull Catapult | equipment_pl | Katapulta wyjących czaszek
tomb-kings-of-khemri-stats.json | Sepulchral Stalkers | equipment_pl | Halabardy
tomb-kings-of-khemri-stats.json | Sepulchral Stalkers | equipment_pl | Wijące się ogony
tomb-kings-of-khemri-stats.json | Settra the Imperishable | equipment_pl | Settra: Błogosławione Ostrze Ptry
tomb-kings-of-khemri-stats.json | Settra the Imperishable | equipment_pl | Korona Nehekhary
tomb-kings-of-khemri-stats.json | Settra the Imperishable | equipment_pl | Skarabeuszowa Broszka Usiriana
tomb-kings-of-khemri-stats.json | Settra the Imperishable | specialRules_pl | Dowódca Legionów
tomb-kings-of-khemri-stats.json | Settra the Imperishable | specialRules_pl | Klątwa Nekropoli
tomb-kings-of-khemri-stats.json | Settra the Imperishable | specialRules_pl | Wiedza Nehekhary
tomb-kings-of-khemri-stats.json | Settra the Imperishable | specialRules_pl | Moja Wola Zostanie Spełniona
tomb-kings-of-khemri-stats.json | Settra the Imperishable | specialRules_pl | Settra Nie Klęka!
tomb-kings-of-khemri-stats.json | Skeleton Archers | equipment_pl | Łuki wojenne
tomb-kings-of-khemri-stats.json | Skeleton Archers | specialRules_pl | Strzały Asaph
tomb-kings-of-khemri-stats.json | Skeleton Cavalry Cohort | equipment_pl | Jeździec Królewskiego Zastępu: tarcze
tomb-kings-of-khemri-stats.json | Skeleton Cavalry Cohort | specialRules_pl | Strzały Asaph
tomb-kings-of-khemri-stats.json | Skeleton Cavalry Cohort | specialRules_pl | Niewzruszona Dyscyplina
tomb-kings-of-khemri-stats.json | Skeleton Chariot | specialRules_pl | Ruch Rezerwowy
tomb-kings-of-khemri-stats.json | Skeleton Chariots | specialRules_pl | Strzały Asaph
tomb-kings-of-khemri-stats.json | Skeleton Chariots | specialRules_pl | Ruch Rezerwowy
tomb-kings-of-khemri-stats.json | Skeleton Horse Archers | equipment_pl | Szkieletowi Jeźdźcy: łuki wojenne
tomb-kings-of-khemri-stats.json | Skeleton Horse Archers | specialRules_pl | Strzały Asaph
tomb-kings-of-khemri-stats.json | Skeleton Horse Archers | specialRules_pl | Ruch Rezerwowy
tomb-kings-of-khemri-stats.json | Skeleton Horsemen | equipment_pl | Szkieletowi Jeźdźcy: tarcze
tomb-kings-of-khemri-stats.json | Skeleton Infantry Cohort | specialRules_pl | Strzały Asaph
tomb-kings-of-khemri-stats.json | Skeleton Infantry Cohort | specialRules_pl | Niewzruszona Dyscyplina
tomb-kings-of-khemri-stats.json | Skeleton Skirmishers | specialRules_pl | Strzały Asaph
tomb-kings-of-khemri-stats.json | Tomb Guard | specialRules_pl | Miażdżący Cios
tomb-kings-of-khemri-stats.json | Tomb Guard | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Tomb Guard Chariots | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Tomb Guard Chariots | specialRules_pl | Ruch Rezerwowy
tomb-kings-of-khemri-stats.json | Tomb King | specialRules_pl | Klątwa Nekropoli
tomb-kings-of-khemri-stats.json | Tomb King | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Tomb King | specialRules_pl | Moja Wola Zostanie Spełniona
tomb-kings-of-khemri-stats.json | Tomb Prince | specialRules_pl | Klątwa Nekropoli
tomb-kings-of-khemri-stats.json | Tomb Prince | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Tomb Prince | specialRules_pl | Moja Wola Zostanie Spełniona
tomb-kings-of-khemri-stats.json | Tomb Scorpion | equipment_pl | Dekapitujące szczypce
tomb-kings-of-khemri-stats.json | Tomb Scorpion | equipment_pl | Jadowite żądło
tomb-kings-of-khemri-stats.json | Ushabti | equipment_pl | Rytualne ostrza
tomb-kings-of-khemri-stats.json | Ushabti | specialRules_pl | Strzały Asaph
tomb-kings-of-khemri-stats.json | Ushabti | specialRules_pl | Khopesz
tomb-kings-of-khemri-stats.json | Venerable Ushabti | equipment_pl | Rytualne ostrza
tomb-kings-of-khemri-stats.json | Venerable Ushabti | specialRules_pl | Khopesz
vampire-counts-stats.json | Abyssal Terror | equipment_pl | Jadowity ogon
vampire-counts-stats.json | Abyssal Terror | specialRules_pl | Groza
vampire-counts-stats.json | Black Coach | equipment_pl | Upiór: Widmowa kosa
vampire-counts-stats.json | Black Coach | specialRules_pl | Widmowy Powóz
vampire-counts-stats.json | Black Coach | specialRules_pl | Groza
vampire-counts-stats.json | Blood Knights | equipment_pl | Zmory: Napierśnik
vampire-counts-stats.json | Blood Knights | specialRules_pl | Wojenna Duma
vampire-counts-stats.json | Cairn Wraith | equipment_pl | Widmowa kosa
vampire-counts-stats.json | Cairn Wraith | specialRules_pl | Eteryczny
vampire-counts-stats.json | Cairn Wraith | specialRules_pl | Groza
vampire-counts-stats.json | Corpse Cart | specialRules_pl | Wiedza Nieumarłych
vampire-counts-stats.json | Corpse Cart | specialRules_pl | Losowe Ataki (tylko Niespokojni Zmarli)
vampire-counts-stats.json | Coven Throne | specialRules_pl | Upiorny Urok
vampire-counts-stats.json | Coven Throne | specialRules_pl | Kryształowa Kula
vampire-counts-stats.json | Crypt Ghouls | specialRules_pl | Ruch Rezerwowy
vampire-counts-stats.json | Crypt Horrors | equipment_pl | Brudne szpony
vampire-counts-stats.json | Dire Wolves | specialRules_pl | Ruch Rezerwowy
vampire-counts-stats.json | Dire Wolves | specialRules_pl | Rozszalała Szarża
vampire-counts-stats.json | Grave Guard | specialRules_pl | Miażdżący Cios
vampire-counts-stats.json | Hexwraiths | specialRules_pl | Eteryczny
vampire-counts-stats.json | Hexwraiths | specialRules_pl | Płonące Ataki
vampire-counts-stats.json | Hexwraiths | specialRules_pl | Widmowi Żniwiarze
vampire-counts-stats.json | Hexwraiths | specialRules_pl | Groza
vampire-counts-stats.json | Master Necromancer | specialRules_pl | Inwokacja Neheka
vampire-counts-stats.json | Master Necromancer | specialRules_pl | Wiedza Nieumarłych
vampire-counts-stats.json | Mortis Engine | specialRules_pl | Przeklęty Relikwiarz
vampire-counts-stats.json | Mortis Engine | specialRules_pl | Bluźnierczy Tom
vampire-counts-stats.json | Mortis Engine | specialRules_pl | Żałobny Lament
vampire-counts-stats.json | Necromantic Acolyte | specialRules_pl | Inwokacja Neheka
vampire-counts-stats.json | Necromantic Acolyte | specialRules_pl | Wiedza Nieumarłych
vampire-counts-stats.json | Nightmare | equipment_pl | Napierśnik
vampire-counts-stats.json | Skeletal Steed (Vampire Counts) | equipment_pl | Napierśnik
vampire-counts-stats.json | Spirit Hosts | specialRules_pl | Związane Duchy
vampire-counts-stats.json | Spirit Hosts | specialRules_pl | Eteryczny
vampire-counts-stats.json | Spirit Hosts | specialRules_pl | Ruch Rezerwowy
vampire-counts-stats.json | Strigoi Ghoul King | specialRules_pl | Wiedza Nieumarłych
vampire-counts-stats.json | Strigoi Ghoul King | specialRules_pl | Głód
vampire-counts-stats.json | Terrorgheist | equipment_pl | Brudne szpony
vampire-counts-stats.json | Terrorgheist | equipment_pl | Zgnita paszcza
vampire-counts-stats.json | Terrorgheist | specialRules_pl | Zarażony
vampire-counts-stats.json | Terrorgheist | specialRules_pl | Groza
vampire-counts-stats.json | Terrorgheist | specialRules_pl | Żałobny Lament
vampire-counts-stats.json | Terrorgheist (Mount) | equipment_pl | Brudne szpony
vampire-counts-stats.json | Terrorgheist (Mount) | equipment_pl | Zgnita paszcza
vampire-counts-stats.json | Terrorgheist (Mount) | specialRules_pl | Zarażony
vampire-counts-stats.json | Terrorgheist (Mount) | specialRules_pl | Groza
vampire-counts-stats.json | Terrorgheist (Mount) | specialRules_pl | Żałobny Lament
vampire-counts-stats.json | Tomb Banshee | specialRules_pl | Eteryczny
vampire-counts-stats.json | Tomb Banshee | specialRules_pl | Groza
vampire-counts-stats.json | Tomb Banshee | specialRules_pl | Żałobny Lament
vampire-counts-stats.json | Vampire Count | specialRules_pl | Wiedza Nieumarłych
vampire-counts-stats.json | Vampire Thrall | specialRules_pl | Sztandar Hrabiego
vampire-counts-stats.json | Vampire Thrall | specialRules_pl | Wiedza Nieumarłych
vampire-counts-stats.json | Varghulf | specialRules_pl | Bestialska Furia
vampire-counts-stats.json | Varghulf | specialRules_pl | Groza
vampire-counts-stats.json | Wight King | specialRules_pl | Zabójczy Cios
vampire-counts-stats.json | Wight Lord | specialRules_pl | Zabójczy Cios
vampire-counts-stats.json | Wight Lord | specialRules_pl | Sztandar Upiora
vampire-counts-stats.json | Zombie Dragon | equipment_pl | Zarażony oddech
vampire-counts-stats.json | Zombie Dragon | specialRules_pl | Padlinożercy
vampire-counts-stats.json | Zombie Dragon | specialRules_pl | Groza
vampire-counts-stats.json | Zombies | specialRules_pl | Świeżo Zmarli
warriors-of-chaos-stats.json | Chaos Dragon | equipment_pl | Opary Zarazy
warriors-of-chaos-stats.json | Chaos Dragon | specialRules_pl | Groza
warriors-of-chaos-stats.json | Chaos Marauders | specialRules_pl | Ściana Tarcz
warriors-of-chaos-stats.json | Chaos Spawn | specialRules_pl | Losowy Ruch
warriors-of-chaos-stats.json | Chaos Steed | equipment_pl | Napierśnik
warriors-of-chaos-stats.json | Chaos Trolls | equipment_pl | Wymiociny trolla
warriors-of-chaos-stats.json | Chaos Trolls | specialRules_pl | Głupota
warriors-of-chaos-stats.json | Chaos Warhound Handler | specialRules_pl | Opiekun
warriors-of-chaos-stats.json | Chimera | specialRules_pl | Groza
warriors-of-chaos-stats.json | Daemon Prince | specialRules_pl | Wiedza Chaosu
warriors-of-chaos-stats.json | Daemon Prince | specialRules_pl | Niestabilny
warriors-of-chaos-stats.json | Daemon Prince | specialRules_pl | Zrodzony z Osnowy
warriors-of-chaos-stats.json | Exalted Sorcerer | specialRules_pl | Wiedza Chaosu
warriors-of-chaos-stats.json | Forsaken | specialRules_pl | Szalejąca Mutacja
warriors-of-chaos-stats.json | Frydaal The Chainmaker | equipment_pl | Tarcza
warriors-of-chaos-stats.json | Frydaal The Chainmaker | equipment_pl | Gniew Burzy
