Untranslated IT entries in units-stats (EN == IT)
file | unit | field | value
orc-and-goblins-tribe-stats.json | Orc Boar Chariot | specialRules_it | Choppas
orc-and-goblins-tribe-stats.json | Orc Boar Chariot | specialRules_it | Ignora il panico dei goblin
orc-and-goblins-tribe-stats.json | Orc Boar Chariot | specialRules_it | Warband
orc-and-goblins-tribe-stats.json | Orc Mob | specialRules_it | Choppas
orc-and-goblins-tribe-stats.json | Orc Mob | specialRules_it | Ignora il panico dei goblin
orc-and-goblins-tribe-stats.json | Orc Mob | specialRules_it | Warband
orc-and-goblins-tribe-stats.json | Orc Warboss | specialRules_it | Choppas
orc-and-goblins-tribe-stats.json | Orc Warboss | specialRules_it | Ignora il panico dei goblin
orc-and-goblins-tribe-stats.json | Orc Warboss | specialRules_it | Waaagh!
orc-and-goblins-tribe-stats.json | Orc Warboss | specialRules_it | Warband
orc-and-goblins-tribe-stats.json | Orc Weirdboy | specialRules_it | Choppas
orc-and-goblins-tribe-stats.json | Orc Weirdboy | specialRules_it | Ignora il panico dei goblin
orc-and-goblins-tribe-stats.json | Orc Weirdboy | specialRules_it | Warband
orc-and-goblins-tribe-stats.json | Orc Weirdnob | specialRules_it | Choppas
orc-and-goblins-tribe-stats.json | Orc Weirdnob | specialRules_it | Ignora il panico dei goblin
orc-and-goblins-tribe-stats.json | Orc Weirdnob | specialRules_it | Warband
orc-and-goblins-tribe-stats.json | River Troll Mob | equipment_it | Vomito di troll
orc-and-goblins-tribe-stats.json | River Troll Mob | specialRules_it | Stupidità
orc-and-goblins-tribe-stats.json | Snotling Pump Wagon | specialRules_it | Movimento casuale
orc-and-goblins-tribe-stats.json | Stone Troll Mob | equipment_it | Vomito di troll
orc-and-goblins-tribe-stats.json | Stone Troll Mob | specialRules_it | Stupidità
orc-and-goblins-tribe-stats.json | Troll Hag | equipment_it | Soffio di palude
orc-and-goblins-tribe-stats.json | Troll Hag | equipment_it | Vomito di troll
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_it | Fame indiscriminata
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_it | Amore materno
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_it | Stinchi viscidi
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_it | Stupidità
skaven-stats.json | Clanrats | specialRules_it | Scurry Away
skaven-stats.json | Clanrats | specialRules_it | Warband
skaven-stats.json | Doomwheel | specialRules_it | Massa schiacciante
skaven-stats.json | Doomwheel | specialRules_it | Movimento casuale
skaven-stats.json | Doomwheel | specialRules_it | Zzzzap!
skaven-stats.json | Giant Rats | specialRules_it | Fight in Extra Rank
skaven-stats.json | Giant Rats | specialRules_it | Scurry Away
skaven-stats.json | Giant Rats | specialRules_it | Warband
skaven-stats.json | Grey Seer | equipment_it | D3 Warpstone Tokens
skaven-stats.json | Grey Seer | specialRules_it | Scurry Away
skaven-stats.json | Grey Seer | specialRules_it | Warband
skaven-stats.json | Gutter Runners | specialRules_it | Fuga simulata
skaven-stats.json | Gutter Runners | specialRules_it | Scurry Away
skaven-stats.json | Hell Pit Abomination | specialRules_it | Movimento casuale
skaven-stats.json | Master Assassin | specialRules_it | Infiltrazione Eshin
skaven-stats.json | Master Assassin | specialRules_it | Fuga simulata
skaven-stats.json | Master Assassin | specialRules_it | Nascosto
skaven-stats.json | Master Assassin | specialRules_it | Scurry Away
skaven-stats.json | Master Moulder | specialRules_it | Scurry Away
skaven-stats.json | Master Moulder | specialRules_it | Warband
skaven-stats.json | Night Runners | specialRules_it | Scurry Away
skaven-stats.json | Packmaster | specialRules_it | Scurry Away
skaven-stats.json | Packmaster | specialRules_it | Warband
skaven-stats.json | Plague Censer Bearers | equipment_it | turiboli della peste
skaven-stats.json | Plague Censer Bearers | specialRules_it | Frenzy
skaven-stats.json | Plague Censer Bearers | specialRules_it | Scurry Away
skaven-stats.json | Plague Censer Bearers | specialRules_it | Warband
skaven-stats.json | Plague Furnace | equipment_it | Fornace della Peste: Morte ribollente
skaven-stats.json | Plague Furnace | specialRules_it | Trascinato
skaven-stats.json | Plague Furnace | specialRules_it | Frenzy
skaven-stats.json | Plague Furnace | specialRules_it | Masse guizzanti
skaven-stats.json | Plague Monks | specialRules_it | Frenzy
skaven-stats.json | Plague Monks | specialRules_it | Scurry Away
skaven-stats.json | Plague Monks | specialRules_it | Warband
skaven-stats.json | Plague Priest | specialRules_it | Frenzy
skaven-stats.json | Plague Priest | specialRules_it | Scurry Away
skaven-stats.json | Plague Priest | specialRules_it | Warband
skaven-stats.json | Plagueclaw Catapult | equipment_it | Catapulta Artigliodipeste
skaven-stats.json | Poisoned Wind Globadiers | specialRules_it | Scurry Away
skaven-stats.json | Poisoned Wind Globadiers | specialRules_it | Warband
skaven-stats.json | Rat Ogres | specialRules_it | Frenzy
skaven-stats.json | Rat Ogres | specialRules_it | Scurry Away
skaven-stats.json | Rat Ogres | specialRules_it | Warband
skaven-stats.json | Screaming Bell | specialRules_it | Trascinato
skaven-stats.json | Screaming Bell | specialRules_it | Masse guizzanti
skaven-stats.json | Skaven Chieftain | specialRules_it | Scurry Away
skaven-stats.json | Skaven Chieftain | specialRules_it | Warband
skaven-stats.json | Skaven Warlord | specialRules_it | Scurry Away
skaven-stats.json | Skaven Warlord | specialRules_it | Warband
skaven-stats.json | Stormvermin | specialRules_it | Scurry Away
skaven-stats.json | Stormvermin | specialRules_it | Warband
skaven-stats.json | Warlock Engineer | equipment_it | D3 Warpstone Tokens
skaven-stats.json | Warlock Engineer | specialRules_it | Scurry Away
skaven-stats.json | Warlock Engineer | specialRules_it | Warband
skaven-stats.json | Warplock Jezzails | equipment_it | pavese
skaven-stats.json | Warplock Jezzails | equipment_it | jezzail warplock
skaven-stats.json | Warplock Jezzails | specialRules_it | Scurry Away
skaven-stats.json | Warplock Jezzails | specialRules_it | Warband
skaven-stats.json | Weapon Team | specialRules_it | Scurry Away
tomb-kings-of-khemri-stats.json | Arch Necrotect | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Casket of Souls | specialRules_it | Immovable Object
tomb-kings-of-khemri-stats.json | Casket of Souls | specialRules_it | Unbound Spirits
tomb-kings-of-khemri-stats.json | High Priest | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Mortuary Priest | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Necropolis Knights | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Necrosphinx | specialRules_it | Mietitore d’anime
tomb-kings-of-khemri-stats.json | Necrotect | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Prince Apophas | equipment_it | Massa brulicante
tomb-kings-of-khemri-stats.json | Prince Apophas | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Royal Herald | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Screaming Skull Catapult | equipment_it | Catapulta dei Teschi Urlanti
tomb-kings-of-khemri-stats.json | Tomb Guard | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Tomb Guard Chariots | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Tomb King | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Tomb Prince | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Ushabti | specialRules_it | Khopesh
tomb-kings-of-khemri-stats.json | Venerable Ushabti | specialRules_it | Khopesh
vampire-counts-stats.json | Black Coach | equipment_it | Wraith: Spectral scythe
vampire-counts-stats.json | Black Coach | specialRules_it | Carrozza spettrale
vampire-counts-stats.json | Blood Knights | equipment_it | Blood Knights: Lances
vampire-counts-stats.json | Blood Knights | specialRules_it | Dark Vitality
vampire-counts-stats.json | Blood Knights | specialRules_it | Orgoglio marziale
vampire-counts-stats.json | Cairn Wraith | specialRules_it | Ethereal
vampire-counts-stats.json | Corpse Cart | specialRules_it | Dark Vitality
vampire-counts-stats.json | Coven Throne | specialRules_it | Dark Vitality
vampire-counts-stats.json | Coven Throne | specialRules_it | Fascino macabro
vampire-counts-stats.json | Coven Throne | specialRules_it | Pozza di scrutamento
vampire-counts-stats.json | Hexwraiths | specialRules_it | Ethereal
vampire-counts-stats.json | Hexwraiths | specialRules_it | Mietitori spettrali
vampire-counts-stats.json | Master Necromancer | specialRules_it | Dark Vitality
vampire-counts-stats.json | Mortis Engine | specialRules_it | Reliquiario maledetto
vampire-counts-stats.json | Mortis Engine | specialRules_it | Tomo blasfemo
vampire-counts-stats.json | Mortis Engine | specialRules_it | Dark Vitality
vampire-counts-stats.json | Mortis Engine | specialRules_it | Lamento straziante
vampire-counts-stats.json | Necromantic Acolyte | specialRules_it | Dark Vitality
vampire-counts-stats.json | Spirit Hosts | specialRules_it | Spiriti vincolati
vampire-counts-stats.json | Spirit Hosts | specialRules_it | Ethereal
vampire-counts-stats.json | Strigoi Ghoul King | specialRules_it | Dark Vitality
vampire-counts-stats.json | Terrorgheist | equipment_it | Artigli incrostati di lordura
vampire-counts-stats.json | Terrorgheist | equipment_it | Fauce rancida
vampire-counts-stats.json | Terrorgheist | specialRules_it | Infested
vampire-counts-stats.json | Terrorgheist | specialRules_it | Lamento straziante
vampire-counts-stats.json | Terrorgheist (Mount) | equipment_it | Artigli incrostati di lordura
vampire-counts-stats.json | Terrorgheist (Mount) | equipment_it | Fauce rancida
vampire-counts-stats.json | Terrorgheist (Mount) | specialRules_it | Infested
vampire-counts-stats.json | Terrorgheist (Mount) | specialRules_it | Lamento straziante
vampire-counts-stats.json | Tomb Banshee | specialRules_it | Ethereal
vampire-counts-stats.json | Tomb Banshee | specialRules_it | Lamento straziante
vampire-counts-stats.json | Vampire Count | specialRules_it | Dark Vitality
vampire-counts-stats.json | Vampire Thrall | specialRules_it | Dark Vitality
vampire-counts-stats.json | Vargheists | specialRules_it | Dark Vitality
vampire-counts-stats.json | Vargheists | specialRules_it | Frenzy
vampire-counts-stats.json | Varghulf | specialRules_it | Furia bestiale
vampire-counts-stats.json | Varghulf | specialRules_it | Dark Vitality
vampire-counts-stats.json | Varghulf | specialRules_it | Frenzy
vampire-counts-stats.json | Wight Lord | specialRules_it | Stendardo dei Wight
vampire-counts-stats.json | Zombie Dragon | equipment_it | Soffio pestilenziale
warriors-of-chaos-stats.json | Chaos Marauders | specialRules_it | Warband
warriors-of-chaos-stats.json | Chaos Spawn | specialRules_it | Movimento casuale
warriors-of-chaos-stats.json | Chaos Trolls | equipment_it | Vomito di troll
warriors-of-chaos-stats.json | Chaos Trolls | specialRules_it | Stupidità
warriors-of-chaos-stats.json | Chaos Warhound Handler | specialRules_it | Addestratore
warriors-of-chaos-stats.json | Daemon Prince | specialRules_it | Instabile
warriors-of-chaos-stats.json | Daemon Prince | specialRules_it | Generato dal Warp
warriors-of-chaos-stats.json | Forsaken | specialRules_it | Mutazione incontrollata
warriors-of-chaos-stats.json | Frydaal The Chainmaker | equipment_it | Storm's Wrath
warriors-of-chaos-stats.json | Frydaal The Chainmaker | specialRules_it | Forgiacatene
warriors-of-chaos-stats.json | Frydaal The Chainmaker | specialRules_it | Razziatore impareggiabile
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | equipment_it | Fauci digrignanti
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | equipment_it | Artigli fendenti
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | specialRules_it | Movimento casuale
warriors-of-chaos-stats.json | Hellcannon | specialRules_it | Furia incatenata
warriors-of-chaos-stats.json | Hellcannon | specialRules_it | Monster Handlers
warriors-of-chaos-stats.json | Hellcannon | specialRules_it | Generato dal Warp
warriors-of-chaos-stats.json | Manticore | specialRules_it | Wilful Beast
warriors-of-chaos-stats.json | Marauder Horsemen | specialRules_it | Warband
warriors-of-chaos-stats.json | Marauder Tribe Berserkers | specialRules_it | Frenzy
warriors-of-chaos-stats.json | Marauder Tribe Berserkers | specialRules_it | Warband
warriors-of-chaos-stats.json | Marauder Tribe Chieftain | specialRules_it | Warband
warriors-of-chaos-stats.json | Marauder Tribe Huscarls | specialRules_it | Warband
warriors-of-chaos-stats.json | Skin Wolves | specialRules_it | Blood Rage
warriors-of-chaos-stats.json | Skin Wolves | specialRules_it | Primal Fury
warriors-of-chaos-stats.json | Skin Wolves | specialRules_it | Warped Form
warriors-of-chaos-stats.json | Warpfire Dragon | equipment_it | Esplosione di fuoco warp
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_it | Fine esplosiva
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_it | Aura di fuoco warp
wood-elves-stats.json | Branchwraith | specialRules_it | Spirito arboreo
wood-elves-stats.json | Deepwood Hound | specialRules_it | Warband
wood-elves-stats.json | Deepwood Scouts | equipment_it | Archi lunghi Asrai
wood-elves-stats.json | Dryads | specialRules_it | Spirito arboreo
wood-elves-stats.json | Eternal Guard | specialRules_it | Perizia marziale
wood-elves-stats.json | Forest Dragon | equipment_it | Fauce seghettata
wood-elves-stats.json | Forest Dragon | equipment_it | Soffio soporifero
wood-elves-stats.json | Glade Captain | equipment_it | Arco lungo Asrai
wood-elves-stats.json | Glade Captain | specialRules_it | Ignora la copertura
wood-elves-stats.json | Glade Guard | equipment_it | Archi lunghi Asrai
wood-elves-stats.json | Glade Lord | equipment_it | Arco lungo Asrai
wood-elves-stats.json | Glade Lord | specialRules_it | Ignora la copertura
wood-elves-stats.json | Glade Riders | equipment_it | Archi lunghi Asrai
wood-elves-stats.json | Great Eagle | equipment_it | Fauce seghettata
wood-elves-stats.json | Great Eagle (Mount) | equipment_it | Fauce seghettata
wood-elves-stats.json | Guardians of Talsyn | specialRules_it | Perizia marziale
wood-elves-stats.json | Guardians of Talsyn | specialRules_it | Parata
wood-elves-stats.json | Orion, the King in the Woods | equipment_it | Artiglio di Falco
wood-elves-stats.json | Orion, the King in the Woods | specialRules_it | Frenzy
wood-elves-stats.json | Sisters of the Thorn | equipment_it | Blackbriar javelins
wood-elves-stats.json | Sisters of the Thorn | specialRules_it | Congrega del Bosco Profondo
wood-elves-stats.json | Sylvan Boar | specialRules_it | Razor Tusks
wood-elves-stats.json | Tree Kin | specialRules_it | Spirito arboreo
wood-elves-stats.json | Tree Kin | specialRules_it | Randellata arborea
wood-elves-stats.json | Treeman | equipment_it | Pugni di quercia
wood-elves-stats.json | Treeman | equipment_it | Radici strangolatrici
wood-elves-stats.json | Treeman | specialRules_it | Spirito arboreo
wood-elves-stats.json | Treeman | specialRules_it | Randellata arborea
wood-elves-stats.json | Treeman Ancient | equipment_it | Pugni di quercia
wood-elves-stats.json | Treeman Ancient | equipment_it | Radici strangolatrici
wood-elves-stats.json | Treeman Ancient | specialRules_it | Spirito arboreo
wood-elves-stats.json | Treeman Ancient | specialRules_it | Randellata arborea
wood-elves-stats.json | Unicorn | specialRules_it | Aura ammaliante
wood-elves-stats.json | Warden of Talsyn | specialRules_it | Coraggio senza pari
wood-elves-stats.json | Warden of Talsyn | specialRules_it | Parata
wood-elves-stats.json | Warhawk | specialRules_it | Fuga simulata
wood-elves-stats.json | Warhawk Riders | equipment_it | Archi lunghi Asrai
wood-elves-stats.json | Warhawk Riders | specialRules_it | Fuga simulata
wood-elves-stats.json | Waystalker | equipment_it | Arco lungo Asrai
wood-elves-stats.json | Waystalker | specialRules_it | Fuga simulata
wood-elves-stats.json | Waystalker | specialRules_it | Hawk-eyed Archer
wood-elves-stats.json | Waystalker | specialRules_it | Ignora la copertura
wood-elves-stats.json | Waywatchers | equipment_it | Archi lunghi Asrai
wood-elves-stats.json | Waywatchers | specialRules_it | Fuga simulata
wood-elves-stats.json | Waywatchers | specialRules_it | Ignora la copertura
wood-elves-stats.json | Wild Riders | specialRules_it | Frenzy
wood-elves-stats.json | Wildwood Rangers | equipment_it | Ranger's glaives
