Untranslated DE entries in units-stats (EN == DE)
file | unit | field | value
orc-and-goblins-tribe-stats.json | Giant | troopType_de | Behemoth
orc-and-goblins-tribe-stats.json | Giant | unitCategory_de | Monster
orc-and-goblins-tribe-stats.json | Giant Cave Squig (Mount) | equipment_de | Massive Gob
orc-and-goblins-tribe-stats.json | Giant Cave Squig (Mount) | unitCategory_de | Mount
orc-and-goblins-tribe-stats.json | Giant Wolf (Mount) | unitCategory_de | Mount
orc-and-goblins-tribe-stats.json | Gigantic Spider (Mount) | unitCategory_de | Mount
orc-and-goblins-tribe-stats.json | Goblin Bolt Throwa | unitCategory_de | War Machine
orc-and-goblins-tribe-stats.json | Goblin Rock Lobber | unitCategory_de | War Machine
orc-and-goblins-tribe-stats.json | Goblin Spider Rider Mob | equipment_de | Poisonous fangs (mount)
orc-and-goblins-tribe-stats.json | Kiknik Toofsnatcha | specialRules_de | All Sneaky Like
orc-and-goblins-tribe-stats.json | Mangler Squigs | troopType_de | Behemoth
orc-and-goblins-tribe-stats.json | Mangler Squigs | unitCategory_de | Monster
orc-and-goblins-tribe-stats.json | Nasty Skulker | specialRules_de | Skulking Menace
orc-and-goblins-tribe-stats.json | Night Goblin Squig Herd | equipment_de | Huge gobs (Squigs)
orc-and-goblins-tribe-stats.json | Night Goblin Squig Hopper Mob | equipment_de | Huge gobs (squigs)
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | equipment_de | Bog-wood Staff
orc-and-goblins-tribe-stats.json | Ogdruz Swampdigga | equipment_de | Trollhide Shawl
orc-and-goblins-tribe-stats.json | Orc Bigboss | specialRules_de | Waaagh!
orc-and-goblins-tribe-stats.json | Orc Bully | specialRules_de | Bully
orc-and-goblins-tribe-stats.json | Orc Bully | unitCategory_de | War Machine
orc-and-goblins-tribe-stats.json | Orc Warboss | specialRules_de | Waaagh!
orc-and-goblins-tribe-stats.json | River Troll Mob | specialRules_de | Regeneration (5+)
orc-and-goblins-tribe-stats.json | Stone Troll Mob | specialRules_de | Regeneration (5+)
orc-and-goblins-tribe-stats.json | Troll Hag | specialRules_de | Regeneration (5+)
orc-and-goblins-tribe-stats.json | War Boar (Mount) | unitCategory_de | Mount
orc-and-goblins-tribe-stats.json | Wyvern | unitCategory_de | Monster
skaven-stats.json | Clanrats | specialRules_de | Scurry Away
skaven-stats.json | Doomwheel | equipment_de | Warlock: Hand weapon
skaven-stats.json | Doomwheel | specialRules_de | Crushing Bulk
skaven-stats.json | Doomwheel | specialRules_de | Zzzzap!
skaven-stats.json | Giant Rats | specialRules_de | Fight in Extra Rank
skaven-stats.json | Giant Rats | specialRules_de | Scurry Away
skaven-stats.json | Grey Seer | specialRules_de | Scurry Away
skaven-stats.json | Gutter Runners | specialRules_de | Scurry Away
skaven-stats.json | Hell Pit Abomination | specialRules_de | Regeneration (5+)
skaven-stats.json | Hell Pit Abomination | troopType_de | Behemoth
skaven-stats.json | Hell Pit Abomination | unitCategory_de | Monster
skaven-stats.json | Master Assassin | specialRules_de | Eshin Infiltration
skaven-stats.json | Master Assassin | specialRules_de | Hidden
skaven-stats.json | Master Assassin | specialRules_de | Scurry Away
skaven-stats.json | Master Moulder | specialRules_de | Scurry Away
skaven-stats.json | Night Runners | specialRules_de | Scurry Away
skaven-stats.json | Packmaster | specialRules_de | Scurry Away
skaven-stats.json | Plague Censer Bearers | equipment_de | plague censers
skaven-stats.json | Plague Censer Bearers | specialRules_de | Scurry Away
skaven-stats.json | Plague Furnace | specialRules_de | Dragged Along
skaven-stats.json | Plague Furnace | specialRules_de | Scurrying Masses
skaven-stats.json | Plague Monks | specialRules_de | Scurry Away
skaven-stats.json | Plague Priest | specialRules_de | Scurry Away
skaven-stats.json | Plagueclaw Catapult | unitCategory_de | War Machine
skaven-stats.json | Poisoned Wind Globadiers | specialRules_de | Scurry Away
skaven-stats.json | Rat Ogres | specialRules_de | Scurry Away
skaven-stats.json | Screaming Bell | specialRules_de | Dragged Along
skaven-stats.json | Screaming Bell | specialRules_de | Scurrying Masses
skaven-stats.json | Skaven Chieftain | specialRules_de | Scurry Away
skaven-stats.json | Skaven Warlord | specialRules_de | Scurry Away
skaven-stats.json | Stormvermin | specialRules_de | Scurry Away
skaven-stats.json | Warlock Engineer | specialRules_de | Scurry Away
skaven-stats.json | Warp Lightning Cannon | unitCategory_de | War Machine
skaven-stats.json | Warplock Jezzails | specialRules_de | Scurry Away
skaven-stats.json | Weapon Team | specialRules_de | Deploying Weapon Teams
skaven-stats.json | Weapon Team | specialRules_de | Scurry Away
skaven-stats.json | Weapon Team | specialRules_de | Targeting Weapon Teams
skaven-stats.json | Weapon Team | specialRules_de | Weapon Team Leadership
tomb-kings-of-khemri-stats.json | Arch Necrotect | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Carrion | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Casket of Souls | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Casket of Souls | unitCategory_de | War Machine
tomb-kings-of-khemri-stats.json | High Priest | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Khemrian Warsphinx | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Khemrian Warsphinx | troopType_de | Behemoth
tomb-kings-of-khemri-stats.json | Khemrian Warsphinx | unitCategory_de | Monster
tomb-kings-of-khemri-stats.json | Mortuary Priest | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Necrolith Bone Dragon | troopType_de | Behemoth
tomb-kings-of-khemri-stats.json | Necrolith Bone Dragon | unitCategory_de | Monster
tomb-kings-of-khemri-stats.json | Necrolith Colossus | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Necrolith Colossus | troopType_de | Behemoth
tomb-kings-of-khemri-stats.json | Necrolith Colossus | unitCategory_de | Monster
tomb-kings-of-khemri-stats.json | Necropolis Knights | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Necroserpents | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Necrosphinx | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Necrosphinx | specialRules_de | Soul Reaper
tomb-kings-of-khemri-stats.json | Necrosphinx | troopType_de | Behemoth
tomb-kings-of-khemri-stats.json | Necrosphinx | unitCategory_de | Monster
tomb-kings-of-khemri-stats.json | Necrotect | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Nekaph | name_de | Nekaph
tomb-kings-of-khemri-stats.json | Nekaph | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Prince Apophas | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Royal Herald | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Screaming Skull Catapult | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Screaming Skull Catapult | unitCategory_de | War Machine
tomb-kings-of-khemri-stats.json | Sepulchral Stalkers | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Settra the Imperishable | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Skeletal Steed (Tomb Kings) | unitCategory_de | Mount
tomb-kings-of-khemri-stats.json | Skeleton Archers | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Skeleton Cavalry Cohort | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Skeleton Chariot | unitCategory_de | Mount
tomb-kings-of-khemri-stats.json | Skeleton Chariots | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Skeleton Horse Archers | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Skeleton Horsemen | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Skeleton Infantry Cohort | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Skeleton Skirmishers | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Skeleton Warriors (Tomb Kings) | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Tomb Guard | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Tomb Guard Chariots | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Tomb King | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Tomb Prince | specialRules_de | Regeneration (5+)
tomb-kings-of-khemri-stats.json | Tomb Scorpion | equipment_de | envenomed sting
tomb-kings-of-khemri-stats.json | Tomb Scorpion | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Tomb Scorpion | unitCategory_de | Monster
tomb-kings-of-khemri-stats.json | Tomb Swarms | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Ushabti | name_de | Ushabti
tomb-kings-of-khemri-stats.json | Ushabti | specialRules_de | Regeneration (6+)
tomb-kings-of-khemri-stats.json | Venerable Ushabti | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Abyssal Terror | unitCategory_de | Monster
vampire-counts-stats.json | Bat Swarms | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Black Coach | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Black Knights | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Blood Knights | specialRules_de | Dark Vitality
vampire-counts-stats.json | Blood Knights | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Cairn Wraith | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Corpse Cart | specialRules_de | Dark Vitality
vampire-counts-stats.json | Corpse Cart | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Coven Throne | specialRules_de | Dark Vitality
vampire-counts-stats.json | Coven Throne | specialRules_de | Ghoulish Glamour
vampire-counts-stats.json | Coven Throne | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Coven Throne | specialRules_de | Scrying Pool
vampire-counts-stats.json | Crypt Ghouls | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Crypt Horrors | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Dire Wolves | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Fell Bats | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Grave Guard | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Hexwraiths | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Master Necromancer | specialRules_de | Dark Vitality
vampire-counts-stats.json | Master Necromancer | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Mortis Engine | specialRules_de | Blasphemous Tome
vampire-counts-stats.json | Mortis Engine | specialRules_de | Dark Vitality
vampire-counts-stats.json | Mortis Engine | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Mortis Engine | specialRules_de | Wailing Dirge
vampire-counts-stats.json | Necromantic Acolyte | specialRules_de | Dark Vitality
vampire-counts-stats.json | Necromantic Acolyte | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Nightmare | unitCategory_de | Mount
vampire-counts-stats.json | Skeletal Steed (Vampire Counts) | unitCategory_de | Mount
vampire-counts-stats.json | Skeleton Warriors (Vampire Counts) | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Spirit Hosts | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Strigoi Ghoul King | specialRules_de | Dark Vitality
vampire-counts-stats.json | Strigoi Ghoul King | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Terrorgheist | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Terrorgheist | specialRules_de | Wailing Dirge
vampire-counts-stats.json | Terrorgheist | troopType_de | Behemoth
vampire-counts-stats.json | Terrorgheist | unitCategory_de | Monster
vampire-counts-stats.json | Terrorgheist (Mount) | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Terrorgheist (Mount) | specialRules_de | Wailing Dirge
vampire-counts-stats.json | Terrorgheist (Mount) | troopType_de | Behemoth
vampire-counts-stats.json | Terrorgheist (Mount) | unitCategory_de | Mount
vampire-counts-stats.json | Tomb Banshee | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Tomb Banshee | specialRules_de | Wailing Dirge
vampire-counts-stats.json | Vampire Count | specialRules_de | Dark Vitality
vampire-counts-stats.json | Vampire Count | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Vampire Thrall | specialRules_de | Dark Vitality
vampire-counts-stats.json | Vampire Thrall | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Vargheists | name_de | Vargheists
vampire-counts-stats.json | Vargheists | specialRules_de | Dark Vitality
vampire-counts-stats.json | Vargheists | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Varghulf | name_de | Varghulf
vampire-counts-stats.json | Varghulf | specialRules_de | Dark Vitality
vampire-counts-stats.json | Varghulf | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Varghulf | unitCategory_de | Monster
vampire-counts-stats.json | Wight King | specialRules_de | Regeneration (5+)
vampire-counts-stats.json | Wight Lord | specialRules_de | Regeneration (6+)
vampire-counts-stats.json | Zombie Dragon | troopType_de | Behemoth
vampire-counts-stats.json | Zombie Dragon | unitCategory_de | Monster
vampire-counts-stats.json | Zombies | name_de | Zombies
vampire-counts-stats.json | Zombies | specialRules_de | Regeneration (6+)
warriors-of-chaos-stats.json | Chaos Dragon | name_de | Chaos Dragon
warriors-of-chaos-stats.json | Chaos Dragon | specialRules_de | Two-headed Dragon
warriors-of-chaos-stats.json | Chaos Dragon | troopType_de | Behemoth
warriors-of-chaos-stats.json | Chaos Dragon | unitCategory_de | Monster
warriors-of-chaos-stats.json | Chaos Lord | name_de | Chaos Lord
warriors-of-chaos-stats.json | Chaos Marauders | name_de | Chaos Marauders
warriors-of-chaos-stats.json | Chaos Spawn | name_de | Chaos Spawn
warriors-of-chaos-stats.json | Chaos Steed | unitCategory_de | Mount
warriors-of-chaos-stats.json | Chaos Trolls | name_de | Chaos Trolls
warriors-of-chaos-stats.json | Chaos Trolls | specialRules_de | Regeneration (5+)
warriors-of-chaos-stats.json | Chaos Warhound Handler | specialRules_de | Handler
warriors-of-chaos-stats.json | Chaos Warhounds | name_de | Chaos Warhounds
warriors-of-chaos-stats.json | Chimera | name_de | Chimera
warriors-of-chaos-stats.json | Chimera | unitCategory_de | Monster
warriors-of-chaos-stats.json | Daemon Prince | specialRules_de | Regeneration (5+)
warriors-of-chaos-stats.json | Daemon Prince | specialRules_de | Warp-spawned
warriors-of-chaos-stats.json | Daemonic Mount | name_de | Daemonic Mount
warriors-of-chaos-stats.json | Daemonic Mount | unitCategory_de | Mount
warriors-of-chaos-stats.json | Exalted Sorcerer | name_de | Exalted Sorcerer
warriors-of-chaos-stats.json | Forsaken | name_de | Forsaken
warriors-of-chaos-stats.json | Forsaken | specialRules_de | Rampant Mutation
warriors-of-chaos-stats.json | Frydaal The Chainmaker | equipment_de | Storm's Wrath
warriors-of-chaos-stats.json | Frydaal The Chainmaker | specialRules_de | Chainmaker
warriors-of-chaos-stats.json | Frydaal The Chainmaker | specialRules_de | Peerless Raider
warriors-of-chaos-stats.json | Galrauch | name_de | Galrauch
warriors-of-chaos-stats.json | Galrauch | specialRules_de | Regeneration (5+)
warriors-of-chaos-stats.json | Galrauch | specialRules_de | Two-headed Dragon
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | equipment_de | Gnashing maws
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | troopType_de | Behemoth
warriors-of-chaos-stats.json | Gigantic Spawn of Chaos | unitCategory_de | Monster
warriors-of-chaos-stats.json | Hellcannon | name_de | Hellcannon
warriors-of-chaos-stats.json | Hellcannon | specialRules_de | Caged Fury
warriors-of-chaos-stats.json | Hellcannon | specialRules_de | Monster Handlers
warriors-of-chaos-stats.json | Hellcannon | specialRules_de | Regeneration (6+)
warriors-of-chaos-stats.json | Hellcannon | specialRules_de | Warp-spawned
warriors-of-chaos-stats.json | Hellcannon | troopType_de | Behemoth
warriors-of-chaos-stats.json | Hellcannon | unitCategory_de | Monster
warriors-of-chaos-stats.json | Manticore | unitCategory_de | Monster
warriors-of-chaos-stats.json | Marauder Horsemen | name_de | Marauder Horsemen
warriors-of-chaos-stats.json | Marauder Tribe Berserkers | name_de | Marauder Tribe Berserkers
warriors-of-chaos-stats.json | Marauder Tribe Chieftain | name_de | Marauder Tribe Chieftain
warriors-of-chaos-stats.json | Marauder Tribe Huscarls | name_de | Marauder Tribe Huscarls
warriors-of-chaos-stats.json | Skin Wolves | name_de | Skin Wolves
warriors-of-chaos-stats.json | Skin Wolves | specialRules_de | Primal Fury
warriors-of-chaos-stats.json | Skin Wolves | specialRules_de | Regeneration (5+)
warriors-of-chaos-stats.json | Sorcerer Lord | name_de | Sorcerer Lord
warriors-of-chaos-stats.json | Warhorse (Warriors of Chaos) | unitCategory_de | Mount
warriors-of-chaos-stats.json | Warpfire Dragon | equipment_de | Warpfire Blast
warriors-of-chaos-stats.json | Warpfire Dragon | name_de | Warpfire Dragon
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_de | Explosive Demise
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_de | Regeneration (5+)
warriors-of-chaos-stats.json | Warpfire Dragon | specialRules_de | Warpfire Aura
warriors-of-chaos-stats.json | Warpfire Dragon | troopType_de | Behemoth
warriors-of-chaos-stats.json | Warpfire Dragon | unitCategory_de | Monster
wood-elves-stats.json | Branchwraith | specialRules_de | Regeneration (6+)
wood-elves-stats.json | Deepwood Hound | name_de | Deepwood Hound
wood-elves-stats.json | Dryads | specialRules_de | Regeneration (6+)
wood-elves-stats.json | Elven Steed | unitCategory_de | Mount
wood-elves-stats.json | Forest Cat | name_de | Forest Cat
wood-elves-stats.json | Forest Dragon | troopType_de | Behemoth
wood-elves-stats.json | Forest Dragon | unitCategory_de | Monster
wood-elves-stats.json | Great Eagle | unitCategory_de | Monster
wood-elves-stats.json | Great Eagle (Mount) | unitCategory_de | Mount
wood-elves-stats.json | Great Stag | equipment_de | Mighty antlers
wood-elves-stats.json | Great Stag | unitCategory_de | Mount
wood-elves-stats.json | Guardians of Talsyn | specialRules_de | Parry
wood-elves-stats.json | Orion, the King in the Woods | equipment_de | Hawks Talon
wood-elves-stats.json | Sylvan Boar | name_de | Sylvan Boar
wood-elves-stats.json | Tree Kin | specialRules_de | Regeneration (5+)
wood-elves-stats.json | Treeman | equipment_de | Oaken fists
wood-elves-stats.json | Treeman | equipment_de | Strangleroots
wood-elves-stats.json | Treeman | specialRules_de | Regeneration (5+)
wood-elves-stats.json | Treeman | troopType_de | Behemoth
wood-elves-stats.json | Treeman | unitCategory_de | Monster
wood-elves-stats.json | Treeman Ancient | equipment_de | Oaken fists
wood-elves-stats.json | Treeman Ancient | equipment_de | Strangleroots
wood-elves-stats.json | Treeman Ancient | specialRules_de | Regeneration (5+)
wood-elves-stats.json | Unicorn | specialRules_de | Beguiling Aura
wood-elves-stats.json | Unicorn | unitCategory_de | Mount
wood-elves-stats.json | Warden of Talsyn | specialRules_de | Courage Beyond Compare
wood-elves-stats.json | Warden of Talsyn | specialRules_de | Parry
wood-elves-stats.json | Warhawk | unitCategory_de | Mount
wood-elves-stats.json | Wildwood Rangers | equipment_de | Ranger's glaives
